"","DMA","scores","sd","count","Region","date"
"9",508,0.03,0.5,115,"Pittsburgh, PA",2015-06-28 20:40:09
"10",509,0.07,0.59,55,"Ft. Wayne, IN",2015-06-28 20:40:09
"11",510,0.02,0.75,797,"Cleveland-Akron (Canton), OH",2015-06-28 20:40:09
"12",511,0.02,0.74,632,"Washington, DC (Hagerstown, MD)",2015-06-28 20:40:09
"13",512,-0.01,0.7,430,"Baltimore, MD",2015-06-28 20:40:09
"14",513,0.07,0.51,71,"Flint-Saginaw-Bay City, MI",2015-06-28 20:40:09
"15",514,0.02,0.78,187,"Buffalo, NY",2015-06-28 20:40:09
"16",515,-0.03,0.77,144,"Cincinnati, OH",2015-06-28 20:40:09
"17",516,0.13,1.07,30,"Erie, PA",2015-06-28 20:40:09
"18",517,0,0.69,444,"Charlotte, NC",2015-06-28 20:40:09
"19",518,-0.02,0.74,295,"Greensboro-High Point-Winston Salem, NC",2015-06-28 20:40:09
"20",519,0,0.86,74,"Charleston, SC",2015-06-28 20:40:09
"21",520,0.12,0.81,64,"Augusta, GA",2015-06-28 20:40:09
"22",521,0.07,0.71,104,"Providence, RI-New Bedford, MA",2015-06-28 20:40:09
"23",522,0.03,0.69,76,"Columbus, GA",2015-06-28 20:40:09
"24",523,0.29,0.4,7,"Burlington, VT-Plattsburgh, NY",2015-06-28 20:40:09
"25",524,0.05,0.66,757,"Atlanta, GA",2015-06-28 20:40:09
"26",525,-0.07,0.54,14,"Albany, GA",2015-06-28 20:40:09
"27",526,-0.3,0.65,9,"Utica, NY",2015-06-28 20:40:09
"28",527,0.01,0.7,421,"Indianapolis, IN",2015-06-28 20:40:09
"29",528,0.03,0.65,632,"Miami-Ft. Lauderdale, FL",2015-06-28 20:40:09
"30",529,-0.01,0.69,116,"Louisville, KY",2015-06-28 20:40:09
"31",530,-0.01,0.71,148,"Tallahassee, FL-Thomasville, GA",2015-06-28 20:40:09
"32",531,-0.06,0.73,18,"Tri-Cities, TN-VA",2015-06-28 20:40:09
"33",532,0.08,0.67,26,"Albany-Schenectady-Troy, NY",2015-06-28 20:40:09
"34",533,0.04,0.63,191,"Hartford & New Haven, CT",2015-06-28 20:40:09
"35",534,0.11,0.6,273,"Orlando-Daytona Beach-Melbourne, FL",2015-06-28 20:40:09
"36",535,0.06,0.7,325,"Columbus, OH",2015-06-28 20:40:09
"37",536,-0.04,0.66,52,"Youngstown, OH",2015-06-28 20:40:09
"38",537,0.5,0.71,2,"Bangor, ME",2015-06-28 20:40:09
"39",538,0,0.63,10,"Rochester, NY",2015-06-28 20:40:09
"40",539,-0.07,0.59,169,"Tampa-St Petersburg (Sarasota), FL",2015-06-28 20:40:09
"41",540,0,NA,1,"Traverse City-Cadillac, MI",2015-06-28 20:40:09
"42",541,0.03,0.77,48,"Lexington, KY",2015-06-28 20:40:09
"43",542,-0.01,0.56,92,"Dayton, OH",2015-06-28 20:40:09
"44",543,0.03,0.71,80,"Springfield-Holyoke, MA",2015-06-28 20:40:09
"45",544,0.03,0.69,581,"Norfolk-Portsmouth-Newport News,VA",2015-06-28 20:40:09
"46",545,-0.12,0.81,46,"Greenville-New Bern-Washington, NC",2015-06-28 20:40:09
"47",546,-0.08,0.69,64,"Columbia, SC",2015-06-28 20:40:09
"48",547,0.05,0.59,102,"Toledo, OH",2015-06-28 20:40:09
"49",548,0.04,0.66,151,"West Palm Beach-Ft. Pierce, FL",2015-06-28 20:40:09
"50",549,-0.27,0.37,5,"Watertown, NY",2015-06-28 20:40:09
"51",550,0.13,0.3,5,"Wilmington, NC",2015-06-28 20:40:09
"52",551,-0.12,0.7,62,"Lansing, MI",2015-06-28 20:40:09
"53",553,-0.33,NA,1,"Marquette, MI",2015-06-28 20:40:09
"54",554,0,0.63,6,"Wheeling, WV-Steubenville, OH",2015-06-28 20:40:09
"55",555,-0.17,0.77,65,"Syracuse, NY",2015-06-28 20:40:09
"56",556,0.03,0.67,115,"Richmond-Petersburg, VA",2015-06-28 20:40:09
"57",557,0.18,0.48,56,"Knoxville, TN",2015-06-28 20:40:09
"58",558,0.22,0.4,6,"Lima, OH",2015-06-28 20:40:09
"59",559,0,0,2,"Bluefield-Beckley-Oak Hill, WV",2015-06-28 20:40:09
"60",560,-0.03,0.67,414,"Raleigh-Durham (Fayetteville), NC",2015-06-28 20:40:09
"61",561,0.28,0.53,30,"Jacksonville, FL",2015-06-28 20:40:09
"62",563,0.06,0.82,78,"Grand Rapids-Kalamazoo-Battle Creek, MI",2015-06-28 20:40:09
"63",564,0.05,1.01,13,"Charleston-Huntington, WV",2015-06-28 20:40:09
"64",565,0,0.74,10,"Elmira, NY",2015-06-28 20:40:09
"65",566,0.25,0.71,42,"Harrisburg-Lancaster-Lebanon-York, PA",2015-06-28 20:40:09
"66",567,-0.04,0.56,91,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",2015-06-28 20:40:09
"67",569,0.06,0.33,18,"Harrisonburg, VA",2015-06-28 20:40:09
"68",570,0.04,0.6,134,"Florence-Myrtle Beach, SC",2015-06-28 20:40:09
"69",571,0.1,0.82,50,"Ft. Myers-Naples, FL",2015-06-28 20:40:09
"70",573,0,0.58,74,"Roanoke-Lynchburg, VA",2015-06-28 20:40:09
"71",574,-0.03,0.43,24,"Johnstown-Altoona, PA",2015-06-28 20:40:09
"72",575,0.09,0.51,65,"Chattanooga, TN",2015-06-28 20:40:09
"73",576,-0.05,0.72,33,"Salisbury, MD",2015-06-28 20:40:09
"74",577,0.01,0.75,25,"Wilkes Barre-Scranton, PA",2015-06-28 20:40:09
"75",581,0,0,8,"Terre Haute, IN",2015-06-28 20:40:09
"76",582,0.04,0.77,8,"Lafayette, IN",2015-06-28 20:40:09
"77",583,0.33,0.58,3,"Alpena, MI",2015-06-28 20:40:09
"78",584,0.56,0.96,3,"Charlottesville, VA",2015-06-28 20:40:09
"79",588,0.07,0.61,55,"South Bend-Elkhart, IN",2015-06-28 20:40:09
"80",592,0.02,0.66,18,"Gainesville, FL",2015-06-28 20:40:09
"81",596,0,0.47,2,"Zanesville, OH",2015-06-28 20:40:09
"82",597,-0.17,0.28,6,"Parkersburg, WV",2015-06-28 20:40:09
"83",598,0.04,0.12,8,"Clarksburg-Weston, WV",2015-06-28 20:40:09
"84",600,-0.05,0.56,91,"Corpus Christi, TX",2015-06-28 20:40:09
"85",602,0.02,0.74,1144,"Chicago, IL",2015-06-28 20:40:09
"86",603,0.24,0.96,11,"Joplin, MO-Pittsburg, KS",2015-06-28 20:40:09
"87",604,-0.27,0.61,11,"Columbia-Jefferson City, MO",2015-06-28 20:40:09
"88",605,0.29,0.77,16,"Topeka, KS",2015-06-28 20:40:09
"89",606,0,0.15,11,"Dothan, AL",2015-06-28 20:40:09
"90",609,-0.1,0.6,107,"St. Louis, MO",2015-06-28 20:40:09
"91",610,0.16,0.8,37,"Rockford, IL",2015-06-28 20:40:09
"92",611,0,NA,1,"Rochester, MN-Mason City, IA-Austin, MN",2015-06-28 20:40:09
"93",612,-0.03,0.79,137,"Shreveport, LA",2015-06-28 20:40:09
"94",613,0.05,0.69,189,"Minneapolis-St. Paul, MN",2015-06-28 20:40:09
"95",616,0.05,0.78,194,"Kansas City, MO",2015-06-28 20:40:09
"96",617,0.05,0.81,197,"Milwaukee, WI",2015-06-28 20:40:09
"97",618,-0.01,0.75,1557,"Houston, TX",2015-06-28 20:40:09
"98",619,-0.21,0.67,13,"Springfield, MO",2015-06-28 20:40:09
"99",622,0.02,0.64,583,"New Orleans, LA",2015-06-28 20:40:09
"100",623,0,0.63,1877,"Dallas-Ft. Worth, TX",2015-06-28 20:40:09
"101",624,0.03,0.4,20,"Sioux City, IA",2015-06-28 20:40:09
"102",625,-0.02,0.63,172,"Waco-Temple-Bryan, TX",2015-06-28 20:40:09
"103",626,-0.1,0.7,10,"Victoria, TX",2015-06-28 20:40:09
"104",627,-0.13,0.82,39,"Wichita Falls, TX & Lawton, OK",2015-06-28 20:40:09
"105",628,0.01,0.48,73,"Monroe, LA-El Dorado, AR",2015-06-28 20:40:09
"106",630,0.02,0.67,243,"Birmingham, AL",2015-06-28 20:40:09
"107",631,0.67,NA,1,"Ottumwa, IA-Kirksville, MO",2015-06-28 20:40:09
"108",632,0.27,0.54,21,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",2015-06-28 20:40:09
"109",633,-0.02,0.83,41,"Odessa-Midland, TX",2015-06-28 20:40:09
"110",634,-0.14,0.55,23,"Amarillo, TX",2015-06-28 20:40:09
"111",635,0.04,0.73,286,"Austin, TX",2015-06-28 20:40:09
"112",636,0.09,0.7,99,"Harlingen-Weslaco-Brownsville-McAllen, TX",2015-06-28 20:40:09
"113",637,0.03,0.58,20,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",2015-06-28 20:40:09
"114",639,-0.21,0.76,16,"Jackson, TN",2015-06-28 20:40:09
"115",640,-0.05,0.75,406,"Memphis, TN",2015-06-28 20:40:09
"116",641,0.05,0.62,393,"San Antonio, TX",2015-06-28 20:40:09
"117",642,0.08,0.73,113,"Lafayette, LA",2015-06-28 20:40:09
"118",643,0,0.82,21,"Lake Charles, LA",2015-06-28 20:40:09
"119",644,0.11,0.44,32,"Alexandria, LA",2015-06-28 20:40:09
"120",647,-0.17,0.58,12,"Greenwood-Greenville, MS",2015-06-28 20:40:09
"121",648,0.02,0.72,91,"Champaign & Springfield-Decatur,IL",2015-06-28 20:40:09
"122",649,-0.46,1.99,35,"Evansville, IN",2015-06-28 20:40:09
"123",650,0.09,0.61,171,"Oklahoma City, OK",2015-06-28 20:40:09
"124",651,0.13,0.33,33,"Lubbock, TX",2015-06-28 20:40:09
"125",652,0.02,0.65,83,"Omaha, NE",2015-06-28 20:40:09
"126",656,-0.13,0.66,28,"Panama City, FL",2015-06-28 20:40:09
"127",657,0.29,0.33,8,"Sherman, TX-Ada, OK",2015-06-28 20:40:09
"128",658,0.08,0.7,20,"Green Bay-Appleton, WI",2015-06-28 20:40:09
"129",659,0.03,0.71,311,"Nashville, TN",2015-06-28 20:40:09
"130",661,0.19,0.92,14,"San Angelo, TX",2015-06-28 20:40:09
"131",662,0.26,0.69,14,"Abilene-Sweetwater, TX",2015-06-28 20:40:09
"132",669,0.31,0.67,16,"Madison, WI",2015-06-28 20:40:09
"133",670,-0.02,0.83,14,"Ft. Smith-Fayetteville-Springdale-Rogers, AR",2015-06-28 20:40:09
"134",671,0.06,0.57,99,"Tulsa, OK",2015-06-28 20:40:09
"135",673,0,0.88,37,"Columbus-Tupelo-West Point, MS",2015-06-28 20:40:09
"136",675,0.03,0.7,12,"Peoria-Bloomington, IL",2015-06-28 20:40:09
"137",676,-0.17,0.48,10,"Duluth, MN-Superior, WI",2015-06-28 20:40:09
"138",678,0.06,0.77,100,"Wichita-Hutchinson, KS",2015-06-28 20:40:09
"139",679,-0.02,0.83,66,"Des Moines-Ames, IA",2015-06-28 20:40:09
"140",682,0.26,0.6,39,"Davenport,IA-Rock Island-Moline,IL",2015-06-28 20:40:09
"141",686,0.08,0.54,119,"Mobile, AL-Pensacola (Ft. Walton Beach), FL",2015-06-28 20:40:09
"142",687,-0.07,0.15,5,"Minot-Bismarck-Dickinson(Williston), ND",2015-06-28 20:40:09
"143",691,0.01,0.77,115,"Huntsville-Decatur (Florence), AL",2015-06-28 20:40:09
"144",692,-0.11,0.75,138,"Beaumont-Port Arthur, TX",2015-06-28 20:40:09
"145",693,0.01,0.66,157,"Little Rock-Pine Bluff, AR",2015-06-28 20:40:09
"146",698,-0.19,1.05,68,"Montgomery (Selma), AL",2015-06-28 20:40:09
"147",702,0.15,0.63,9,"La Crosse-Eau Claire, WI",2015-06-28 20:40:09
"148",705,1,NA,1,"Wausau-Rhinelander, WI",2015-06-28 20:40:09
"149",709,0.11,0.53,41,"Tyler-Longview(Lufkin & Nacogdoches), TX",2015-06-28 20:40:09
"150",710,-0.21,1.33,19,"Hattiesburg-Laurel, MS",2015-06-28 20:40:09
"151",716,0.04,0.67,320,"Baton Rouge, LA",2015-06-28 20:40:09
"152",717,-0.17,0.24,2,"Quincy, IL-Hannibal, MO-Keokuk, IA",2015-06-28 20:40:09
"153",718,-0.18,0.71,154,"Jackson, MS",2015-06-28 20:40:09
"154",722,0.12,0.59,40,"Lincoln & Hastings-Kearney, NE",2015-06-28 20:40:09
"155",724,0.02,0.62,17,"Fargo-Valley City, ND",2015-06-28 20:40:09
"156",725,0.16,0.5,23,"Sioux Falls(Mitchell), SD",2015-06-28 20:40:09
"157",734,0.33,0.43,7,"Jonesboro, AR",2015-06-28 20:40:09
"158",736,0.12,0.37,23,"Bowling Green, KY",2015-06-28 20:40:09
"159",737,0,0,2,"Mankato, MN",2015-06-28 20:40:09
"160",746,0.05,0.66,42,"Biloxi-Gulfport, MS",2015-06-28 20:40:09
"161",749,-0.07,0.15,5,"Laredo, TX",2015-06-28 20:40:09
"162",751,0.05,0.63,132,"Denver, CO",2015-06-28 20:40:09
"163",752,-0.21,1.19,40,"Colorado Springs-Pueblo, CO",2015-06-28 20:40:09
"164",753,0.07,0.73,300,"Phoenix, AZ",2015-06-28 20:40:09
"165",755,0.33,1.05,4,"Great Falls, MT",2015-06-28 20:40:09
"166",756,0.33,0.47,2,"Billings, MT",2015-06-28 20:40:09
"167",757,0.29,0.87,17,"Boise, ID",2015-06-28 20:40:09
"168",758,0.09,0.42,11,"Idaho Falls-Pocatello, ID",2015-06-28 20:40:09
"169",759,-0.07,0.86,10,"Cheyenne, WY-Scottsbluff, NE",2015-06-28 20:40:09
"170",762,1,1.41,4,"Missoula, MT",2015-06-28 20:40:09
"171",764,0.43,0.57,7,"Rapid City, SD",2015-06-28 20:40:09
"172",765,0.08,0.46,57,"El Paso, TX",2015-06-28 20:40:09
"173",766,0.67,NA,1,"Helena, MT",2015-06-28 20:40:09
"174",767,0,0,3,"Casper-Riverton, WY",2015-06-28 20:40:09
"175",770,0.16,0.73,142,"Salt Lake City, UT",2015-06-28 20:40:09
"176",771,0.03,0.29,13,"Yuma, AZ-El Centro, CA",2015-06-28 20:40:09
"177",773,1,NA,1,"Grand Junction-Montrose, CO",2015-06-28 20:40:09
"178",789,-0.09,0.76,76,"Tucson (Sierra Vista), AZ",2015-06-28 20:40:09
"179",790,0.14,0.47,61,"Albuquerque-Santa Fe, NM",2015-06-28 20:40:09
"180",800,-0.09,0.7,53,"Bakersfield, CA",2015-06-28 20:40:09
"181",801,0.38,0.79,24,"Eugene, OR",2015-06-28 20:40:09
"182",802,-0.67,0.94,2,"Eureka, CA",2015-06-28 20:40:09
"183",803,0.05,0.7,2022,"Los Angeles, CA",2015-06-28 20:40:09
"184",804,0.16,0.6,38,"Palm Springs, CA",2015-06-28 20:40:09
"185",807,0.05,0.65,613,"San Francisco-Oakland-San Jose, CA",2015-06-28 20:40:09
"186",810,0.21,0.89,39,"Yakima-Pasco-Richland-Kennewick, WA",2015-06-28 20:40:09
"187",811,-0.12,0.65,49,"Reno, NV",2015-06-28 20:40:09
"188",813,0.13,0.5,10,"Medford-Klamath Falls, OR",2015-06-28 20:40:09
"189",819,0.03,0.7,229,"Seattle-Tacoma, WA",2015-06-28 20:40:09
"190",820,0.06,0.65,150,"Portland, OR",2015-06-28 20:40:09
"191",821,0.42,1,4,"Bend, OR",2015-06-28 20:40:09
"192",825,0.07,0.67,286,"San Diego, CA",2015-06-28 20:40:09
"193",828,-0.03,0.56,47,"Monterey-Salinas, CA",2015-06-28 20:40:09
"194",839,0.15,0.73,141,"Las Vegas, NV",2015-06-28 20:40:09
"195",855,0.21,0.74,16,"Santa Barbara-Santa Maria-San Luis Obispo, CA",2015-06-28 20:40:09
"196",862,0.14,0.7,247,"Sacramento-Stockton-Modesto, CA",2015-06-28 20:40:09
"197",866,0.06,0.66,149,"Fresno-Visalia, CA",2015-06-28 20:40:09
"198",868,0.08,0.47,12,"Chico-Redding, CA",2015-06-28 20:40:09
"199",881,-0.12,1.01,24,"Spokane, WA",2015-06-28 20:40:09
